구,고급휘발유,휘발유,경유,실내등유,셀프여부,상표
성동구,0,1386.71,1184.45,1100,일반,S-OIL
성동구,0,1377.35,1177.35,0,일반,자가상표
성동구,0,1378,1178,1044,일반,자가상표
성동구,0,1340.67,1145,1044,일반,자가상표
성동구,0,1299.58,1109.29,0,일반,자가상표
성동구,0,1283,1090.67,0,일반,자가상표
성동구,0,1370.06,1165.77,0,일반,자가상표
성동구,1572.42,1392.42,1188.16,1030,셀프,GS칼텍스
성동구,1575,1388.87,1188.87,1030,셀프,GS칼텍스
성동구,1570.33,1380.33,1180.33,1030,셀프,GS칼텍스
성동구,1551.45,1361.45,1161.45,1030,셀프,GS칼텍스
성동구,1536.53,1346.53,1146.53,1030,셀프,GS칼텍스
성동구,1591,1401,1203.9,1030,셀프,GS칼텍스
성동구,0,1698,1547,1245,일반,SK에너지
성동구,0,1698,1547,1245,일반,SK에너지
성동구,0,1698,1547,1245,일반,SK에너지
성동구,0,1698,1547,1245,일반,SK에너지
성동구,0,1698,1547,1245,일반,SK에너지
성동구,0,1698,1547,1245,일반,SK에너지
성동구,1572.84,1405,1205,0,셀프,현대오일뱅크
성동구,1588,1420.48,1220.48,0,셀프,현대오일뱅크
성동구,1588,1413.5,1209,0,셀프,현대오일뱅크
성동구,1588,1377.74,1182.42,0,셀프,현대오일뱅크
성동구,1588,1342,1147,0,셀프,현대오일뱅크
성동구,1591.87,1379.74,1182.97,0,셀프,현대오일뱅크
성동구,1669.84,1471.32,1281.32,1029,일반,현대오일뱅크
성동구,1628,1493.81,1296.39,1028,일반,현대오일뱅크
성동구,1628,1505.6,1306,1028,일반,현대오일뱅크
성동구,1628,1466.58,1266.74,1028,일반,현대오일뱅크
성동구,1628,1430.67,1229.67,1028,일반,현대오일뱅크
성동구,1633.81,1452.84,1253.81,1028,일반,현대오일뱅크
성북구,1508.03,1322.81,1132.81,800,셀프,GS칼텍스
성북구,1529.97,1326.35,1132.48,800,셀프,GS칼텍스
성북구,1539,1301.77,1101.77,800,셀프,GS칼텍스
성북구,1539,1270.16,1070.16,800,셀프,GS칼텍스
성북구,1539,1260.67,1064,800,셀프,GS칼텍스
성북구,1551.26,1338.68,1142.55,877.42,셀프,GS칼텍스
성북구,0,1356.03,1166.03,0,셀프,현대오일뱅크
성북구,0,1357,1167,0,셀프,현대오일뱅크
성북구,0,1337,1147,0,셀프,현대오일뱅크
성북구,0,1290.53,1092.29,0,셀프,현대오일뱅크
성북구,0,1261.33,1061.33,0,셀프,현대오일뱅크
성북구,0,1345.13,1145.13,0,셀프,현대오일뱅크
성북구,0,1360.16,1160.16,0,셀프,S-OIL
성북구,0,1361.16,1163.19,0,셀프,S-OIL
성북구,0,1320.33,1124.6,0,셀프,S-OIL
성북구,0,1297.35,1087,0,셀프,S-OIL
성북구,0,1288.67,1087.67,0,셀프,S-OIL
성북구,0,1350.03,1150.65,0,셀프,S-OIL
성북구,0,1414,1184,0,일반,SK에너지
성북구,0,1414,1184,0,일반,SK에너지
성북구,0,1414,1184,0,일반,SK에너지
성북구,0,1407.23,1181.1,0,일반,SK에너지
성북구,0,1317,1107,0,일반,SK에너지
성북구,0,1358.68,1149.19,0,일반,SK에너지
성북구,1899,1352.94,1225.19,1149,일반,GS칼텍스
성북구,1899,1339,1227,1149,일반,GS칼텍스
성북구,1899,1317.67,1180.67,1149,일반,GS칼텍스
성북구,1899,1299,1088,1149,일반,GS칼텍스
성북구,1899,1299,1091.7,1149,일반,GS칼텍스
성북구,1899,1343.87,1248.68,1149,일반,GS칼텍스
성북구,0,1322.48,1132.48,750,셀프,현대오일뱅크
성북구,0,1326.1,1131.9,750,셀프,현대오일뱅크
성북구,0,1301.63,1101.63,751.67,셀프,현대오일뱅크
성북구,0,1264.48,1064.48,793.55,셀프,현대오일뱅크
성북구,0,1252.67,1052.67,800,셀프,현대오일뱅크
성북구,0,1340.94,1140.94,843.55,셀프,현대오일뱅크
성북구,0,1429.26,1227.81,1217.81,일반,GS칼텍스
성북구,0,1425,1228,1218,일반,GS칼텍스
성북구,0,1410.13,1207.63,1198,일반,GS칼텍스
성북구,0,1382.29,1168.19,1158.19,일반,GS칼텍스
성북구,0,1354.63,1142.4,1132.4,일반,GS칼텍스
성북구,0,1420.52,1215.13,1205.13,일반,GS칼텍스
성북구,1864.68,1397,1223.13,0,셀프,S-OIL
성북구,1867.26,1386.68,1216.68,0,셀프,S-OIL
성북구,1845,1337,1146.67,0,셀프,S-OIL
성북구,1845,1310.55,1093.77,0,셀프,S-OIL
성북구,1845,1302,1092,0,셀프,S-OIL
성북구,1864.35,1366.68,1165.39,0,셀프,S-OIL
성북구,0,1457,1257,0,일반,S-OIL
성북구,0,1419.39,1218.42,0,일반,S-OIL
성북구,0,1273.5,1072.8,0,일반,S-OIL
성북구,0,1357.1,1156.03,0,일반,S-OIL
성북구,0,1348.45,1159.45,0,일반,S-OIL
성북구,0,1342,1153,0,일반,S-OIL
성북구,0,1321.33,1128,0,일반,S-OIL
성북구,0,1290.06,1093,0,일반,S-OIL
성북구,0,1276,1077.67,0,일반,S-OIL
성북구,0,1359.1,1160.1,0,일반,S-OIL
성북구,0,1363.35,1165,0,셀프,SK에너지
성북구,0,1364,1165,0,셀프,SK에너지
성북구,0,1340.67,1141.67,0,셀프,SK에너지
성북구,0,1314.32,1115.97,0,셀프,SK에너지
성북구,0,1294,1085.67,0,셀프,SK에너지
성북구,0,1374.77,1172.19,0,셀프,SK에너지
성북구,0,1313.84,1113.84,0,일반,알뜰주유소
성북구,0,1323.97,1123.97,0,일반,알뜰주유소
성북구,0,1299,1099,0,일반,알뜰주유소
성북구,0,1263.84,1063.84,0,일반,알뜰주유소
성북구,0,1252.17,1052.17,0,일반,알뜰주유소
성북구,0,1333.55,1133.42,0,일반,알뜰주유소
성북구,0,1333.77,1143.77,750,셀프,GS칼텍스
성북구,0,1327,1137,750,셀프,GS칼텍스
성북구,0,1307.93,1110.37,753.33,셀프,GS칼텍스
성북구,0,1277.71,1069.65,800,셀프,GS칼텍스
성북구,0,1261,1061,800,셀프,GS칼텍스
성북구,0,1345.13,1145.13,948.39,셀프,GS칼텍스
성북구,0,1363.06,1163.06,0,셀프,S-OIL
성북구,0,1361.39,1163.42,0,셀프,S-OIL
성북구,0,1321.6,1125.7,0,셀프,S-OIL
성북구,0,1297.03,1087,0,셀프,S-OIL
성북구,0,1288,1087,0,셀프,S-OIL
성북구,0,1337.68,1136.68,0,셀프,S-OIL
성북구,0,1359,1169,1200,일반,현대오일뱅크
성북구,0,1359,1169,1200,일반,현대오일뱅크
성북구,0,1353.2,1163.2,1200,일반,현대오일뱅크
성북구,0,1326.03,1128.61,1124.14,일반,현대오일뱅크
성북구,0,1308.2,1108.2,1000,일반,현대오일뱅크
성북구,0,1361.26,1161.26,1087.1,일반,현대오일뱅크
성북구,0,1372.16,1179.58,0,셀프,SK에너지
성북구,0,1357,1181.52,0,셀프,SK에너지
성북구,0,1330.87,1136.2,0,셀프,SK에너지
성북구,0,1303.81,1103.81,0,셀프,SK에너지
성북구,0,1290.33,1090.33,0,셀프,SK에너지
성북구,0,1370.58,1170.58,0,셀프,SK에너지
성북구,1493.19,1369,1179,0,셀프,GS칼텍스
성북구,1544.48,1361.58,1185.13,0,셀프,GS칼텍스
성북구,1561.67,1345.13,1152.8,0,셀프,GS칼텍스
성북구,1568,1302.48,1100.55,0,셀프,GS칼텍스
성북구,1544,1290.57,1090.93,0,셀프,GS칼텍스
성북구,1548,1358.71,1160,0,셀프,GS칼텍스
성북구,1528.84,1358.84,1194,1090,셀프,GS칼텍스
성북구,1553.87,1383.87,1199,1090,셀프,GS칼텍스
성북구,1581.83,1396.43,1208.67,1090,셀프,GS칼텍스
성북구,1549.61,1346.61,1157.9,1090,셀프,GS칼텍스
성북구,1522.33,1319.33,1115.5,1090,셀프,GS칼텍스
성북구,1574.26,1371.26,1170.45,1090.97,셀프,GS칼텍스
성북구,0,1364.42,1163.94,0,일반,GS칼텍스
성북구,0,1376.03,1181.84,0,일반,GS칼텍스
성북구,0,1358.1,1158.1,0,일반,GS칼텍스
성북구,0,1319.84,1118.87,1000,일반,GS칼텍스
성북구,0,1301.67,1099,1000,일반,GS칼텍스
성북구,0,1360.61,1160.32,1035.48,일반,GS칼텍스
성북구,1516.9,1368.55,1178.55,0,셀프,현대오일뱅크
성북구,1568,1371.61,1183.26,0,셀프,현대오일뱅크
성북구,1568,1349.6,1153,0,셀프,현대오일뱅크
성북구,1568,1303.52,1103.52,0,셀프,현대오일뱅크
성북구,1549.33,1295.33,1095.33,0,셀프,현대오일뱅크
성북구,1542.1,1359.29,1159.29,0,셀프,현대오일뱅크
성북구,1597.19,1366.23,1176.23,0,셀프,현대오일뱅크
성북구,1597,1374.1,1184.1,0,셀프,현대오일뱅크
성북구,1597,1356.33,1156.33,0,셀프,현대오일뱅크
성북구,1597,1326.1,1126.1,0,셀프,현대오일뱅크
성북구,1597,1298.6,1099,0,셀프,현대오일뱅크
성북구,1597,1362.42,1162.42,0,셀프,현대오일뱅크
성북구,0,1369,1179,0,셀프,현대오일뱅크
성북구,0,1376.1,1186.1,0,셀프,현대오일뱅크
성북구,0,1365.67,1165.67,0,셀프,현대오일뱅크
성북구,0,1329.32,1129.32,0,셀프,현대오일뱅크
성북구,0,1299,1099,0,셀프,현대오일뱅크
성북구,0,1363.52,1163.52,0,셀프,현대오일뱅크
성북구,1609,1389.97,1189.97,1025,일반,현대오일뱅크
성북구,1610.61,1400.29,1204.16,1025,일반,현대오일뱅크
성북구,1619,1402.67,1202.67,1025,일반,현대오일뱅크
성북구,1619,1380.29,1180.29,1025,일반,현대오일뱅크
성북구,1619,1359,1159,1025,일반,현대오일뱅크
성북구,1613.19,1402.55,1202.55,1025,일반,현대오일뱅크
성북구,1547.39,1368.03,1168.03,999,셀프,현대오일뱅크
성북구,1599,1379.65,1181.9,999,셀프,현대오일뱅크
성북구,1599,1375.67,1175.67,999,셀프,현대오일뱅크
성북구,1599,1327.06,1124.81,999,셀프,현대오일뱅크
성북구,1599,1299,1090,999,셀프,현대오일뱅크
성북구,1613.52,1359,1155.45,999,셀프,현대오일뱅크
송파구,0,1399,1199,0,일반,GS칼텍스
송파구,0,1399,1199,0,일반,GS칼텍스
송파구,0,1399,1199,0,일반,GS칼텍스
송파구,0,1398.03,1198.03,0,일반,GS칼텍스
송파구,0,1369,1169,0,일반,GS칼텍스
송파구,0,1392.23,1193.1,0,일반,GS칼텍스
송파구,0,1404.1,1206.16,0,일반,현대오일뱅크
송파구,0,1356.1,1174.45,0,일반,현대오일뱅크
송파구,0,1336.7,1156.77,0,일반,현대오일뱅크
송파구,0,1330.19,1150,0,일반,현대오일뱅크
송파구,0,1330.9,1150.9,0,일반,현대오일뱅크
송파구,0,1374.48,1184.1,0,일반,현대오일뱅크
송파구,1587.35,1387.35,1197.35,1200,일반,GS칼텍스
송파구,1588,1388,1198,1200,일반,GS칼텍스
송파구,1588,1388,1198,1200.33,일반,GS칼텍스
송파구,1586.39,1384.77,1194.77,1202.26,일반,GS칼텍스
송파구,1578,1378,1189.33,1200,일반,GS칼텍스
송파구,1599.29,1399.29,1214.77,1200,일반,GS칼텍스
송파구,0,1414.48,1214.48,0,셀프,SK에너지
송파구,0,1419,1218.35,1250,셀프,SK에너지
송파구,0,1393.67,1193.67,1250,셀프,SK에너지
송파구,0,1379,1179,1250,셀프,SK에너지
송파구,0,1380.33,1180.33,1172.41,셀프,SK에너지
송파구,0,1407.77,1207.77,1100,셀프,SK에너지
송파구,0,1397,1197,0,일반,SK에너지
송파구,0,1397,1197,0,일반,SK에너지
송파구,0,1397,1197,0,일반,SK에너지
송파구,0,1387.35,1188.61,0,일반,SK에너지
송파구,0,1374,1177,0,일반,SK에너지
송파구,0,1405.32,1207.97,0,일반,SK에너지
송파구,1522.52,1392.52,1192,0,셀프,S-OIL
송파구,1523,1393,1192,0,셀프,S-OIL
송파구,1514.67,1384.67,1183.67,0,셀프,S-OIL
송파구,1498.81,1368.81,1167.81,0,셀프,S-OIL
송파구,1493,1363,1162,0,셀프,S-OIL
송파구,1507.97,1386.35,1183.29,0,셀프,S-OIL
송파구,0,1410.9,1221.55,0,셀프,현대오일뱅크
송파구,0,1418,1228,0,셀프,현대오일뱅크
송파구,0,1401.67,1213.67,0,셀프,현대오일뱅크
송파구,0,1357.03,1177.03,0,셀프,현대오일뱅크
송파구,0,1350,1168,0,셀프,현대오일뱅크
송파구,0,1398.97,1202.19,0,셀프,현대오일뱅크
송파구,0,1398,1215.42,998,일반,S-OIL
송파구,0,1414.77,1226.39,1000,일반,S-OIL
송파구,0,1408,1218,1000,일반,S-OIL
송파구,0,1387.68,1197.68,1000,일반,S-OIL
송파구,0,1368.67,1178.67,1000,일반,S-OIL
송파구,0,1405.42,1208.32,998.39,일반,S-OIL
송파구,0,1391.77,1192.42,0,셀프,SK에너지
송파구,0,1395,1195,0,셀프,SK에너지
송파구,0,1394.07,1195,0,셀프,SK에너지
송파구,0,1388.16,1190.16,0,셀프,SK에너지
송파구,0,1383,1185,0,셀프,SK에너지
송파구,0,1403.97,1205.97,0,셀프,SK에너지
송파구,1607.32,1408.65,1258.32,1100,일반,GS칼텍스
송파구,1617,1421.23,1268,1100,일반,GS칼텍스
송파구,1601.67,1379.67,1242,1100,일반,GS칼텍스
송파구,1597,1368,1228,1100,일반,GS칼텍스
송파구,1597,1368,1228,1100,일반,GS칼텍스
송파구,1637.97,1416.71,1254.13,1100,일반,GS칼텍스
송파구,0,1388,1188,0,일반,SK에너지
송파구,0,1388,1188,0,일반,SK에너지
송파구,0,1388,1188,1080,일반,SK에너지
송파구,0,1380.9,1180.9,994.29,일반,SK에너지
송파구,0,1368,1168,960,일반,SK에너지
송파구,0,1391.23,1191.55,960,일반,SK에너지
송파구,1699,1651.9,1451.9,0,일반,SK에너지
송파구,1699,1659,1459,0,일반,SK에너지
송파구,1699,1653,1453,0,일반,SK에너지
송파구,1699,1629,1429,0,일반,SK에너지
송파구,1699,1629,1429,0,일반,SK에너지
송파구,1717.71,1661.58,1461.58,0,일반,SK에너지
송파구,0,1368.84,1178.48,0,일반,SK에너지
송파구,0,1361.61,1175.26,0,일반,SK에너지
송파구,0,1337.5,1157.67,0,일반,SK에너지
송파구,0,1330,1150,0,일반,SK에너지
송파구,0,1330,1150,0,일반,SK에너지
송파구,0,1375.1,1183.77,0,일반,SK에너지
송파구,1508,1392.03,1192,0,셀프,SK에너지
송파구,1508,1393,1192,0,셀프,SK에너지
송파구,1517,1340.57,1159.33,0,셀프,SK에너지
송파구,1513,1330,1150,0,셀프,SK에너지
송파구,1513,1330,1150,0,셀프,SK에너지
송파구,1507.23,1370.42,1181.65,0,셀프,SK에너지
송파구,1520.48,1370.81,1180.81,0,셀프,SK에너지
송파구,1525,1355.87,1173.61,0,셀프,SK에너지
송파구,1525,1335.73,1155.8,0,셀프,SK에너지
송파구,1525,1330,1150,0,셀프,SK에너지
송파구,1525,1330,1150,0,셀프,SK에너지
송파구,1529.84,1363.06,1168.26,0,셀프,SK에너지
송파구,0,1370.81,1180.81,0,셀프,GS칼텍스
송파구,0,1369.77,1180.1,0,셀프,GS칼텍스
송파구,0,1338.67,1158.7,0,셀프,GS칼텍스
송파구,0,1330,1150,0,셀프,GS칼텍스
송파구,0,1330,1150,0,셀프,GS칼텍스
송파구,0,1360.26,1165.1,0,셀프,GS칼텍스
송파구,1520.81,1370.48,1180.48,0,셀프,GS칼텍스
송파구,1525,1368.81,1180.1,0,셀프,GS칼텍스
송파구,1525,1337.27,1157.37,0,셀프,GS칼텍스
송파구,1525,1330,1150,0,셀프,GS칼텍스
송파구,1525,1330,1150,0,셀프,GS칼텍스
송파구,1531.45,1363.13,1166.77,0,셀프,GS칼텍스
송파구,0,1383,1184,950,셀프,현대오일뱅크
송파구,0,1370.42,1180.45,950,셀프,현대오일뱅크
송파구,0,1356,1167,950,셀프,현대오일뱅크
송파구,0,1348.16,1159.16,950,셀프,현대오일뱅크
송파구,0,1343,1154,950,셀프,현대오일뱅크
송파구,0,1378.81,1180.13,950,셀프,현대오일뱅크
송파구,0,1438,1289,0,일반,S-OIL
송파구,0,1438,1289,0,일반,S-OIL
송파구,0,1438,1289,0,일반,S-OIL
송파구,0,1438,1289,0,일반,S-OIL
송파구,0,1438,1289,1298,일반,S-OIL
송파구,0,1479.29,1306.1,1298,일반,S-OIL
송파구,0,1424.23,1236.03,1200,셀프,GS칼텍스
송파구,0,1425,1237,1200,셀프,GS칼텍스
송파구,0,1418.87,1229.33,1156.67,셀프,GS칼텍스
송파구,0,1402.16,1212.87,1100,셀프,GS칼텍스
송파구,0,1397,1197,1100,셀프,GS칼텍스
송파구,0,1420.16,1222.87,1100,셀프,GS칼텍스
송파구,1520.48,1369.84,1179.84,0,셀프,GS칼텍스
송파구,1525,1369.13,1180.1,0,셀프,GS칼텍스
송파구,1525,1337.97,1158.03,0,셀프,GS칼텍스
송파구,1525,1330,1150,0,셀프,GS칼텍스
송파구,1525,1333.33,1153.33,0,셀프,GS칼텍스
송파구,1530.81,1361.23,1171.48,0,셀프,GS칼텍스
송파구,1527.9,1390.42,1195,0,셀프,SK에너지
송파구,1529.19,1393,1195,0,셀프,SK에너지
송파구,1525,1393,1195,0,셀프,SK에너지
송파구,1525,1388.16,1194.03,0,셀프,SK에너지
송파구,1525,1383,1185,0,셀프,SK에너지
송파구,1537.9,1404.94,1206.94,0,셀프,SK에너지
송파구,0,1364.26,1174,0,셀프,S-OIL
송파구,0,1364.42,1171.1,0,셀프,S-OIL
송파구,0,1350,1150.33,0,셀프,S-OIL
송파구,0,1343.45,1144,0,셀프,S-OIL
송파구,0,1337.67,1144,0,셀프,S-OIL
송파구,0,1378.81,1179.16,0,셀프,S-OIL
송파구,0,1407,1217,0,일반,현대오일뱅크
송파구,0,1417,1227,0,일반,현대오일뱅크
송파구,0,1407,1217,0,일반,현대오일뱅크
송파구,0,1386.68,1197,0,일반,현대오일뱅크
송파구,0,1373.67,1183.33,0,일반,현대오일뱅크
송파구,0,1406.35,1212.13,0,일반,현대오일뱅크
송파구,0,1394.23,1194.87,0,셀프,현대오일뱅크
송파구,0,1364.71,1176.65,0,셀프,현대오일뱅크
송파구,0,1337.07,1157.07,0,셀프,현대오일뱅크
송파구,0,1330,1150,0,셀프,현대오일뱅크
송파구,0,1330,1150,0,셀프,현대오일뱅크
송파구,0,1364.68,1170.81,0,셀프,현대오일뱅크
송파구,1554.42,1404.42,1210.55,0,셀프,GS칼텍스
송파구,1557,1407,1217,0,셀프,GS칼텍스
송파구,1557,1407,1217,0,셀프,GS칼텍스
송파구,1551.52,1401.52,1211.52,0,셀프,GS칼텍스
송파구,1547,1397,1207,0,셀프,GS칼텍스
송파구,1572.48,1422.48,1232.48,0,셀프,GS칼텍스
송파구,1539.45,1389.45,1195,0,셀프,GS칼텍스
송파구,1554.61,1404.61,1206.61,0,셀프,GS칼텍스
송파구,1536.47,1399.67,1204,0,셀프,GS칼텍스
송파구,1524.03,1392.03,1194.03,0,셀프,GS칼텍스
송파구,1515,1383,1185,0,셀프,GS칼텍스
송파구,1548.55,1416.55,1218.55,0,셀프,GS칼텍스
송파구,1521.77,1371.77,1196.94,1200,일반,GS칼텍스
송파구,1525,1375,1205,1200,일반,GS칼텍스
송파구,1525,1375,1200,1200,일반,GS칼텍스
송파구,1525,1375,1195,1200,일반,GS칼텍스
송파구,1525,1375,1185.67,1200,일반,GS칼텍스
송파구,1538.55,1398.55,1208.06,1209.03,일반,GS칼텍스
송파구,1574.58,1411.9,1212.55,0,셀프,SK에너지
송파구,1525,1380.29,1189,0,셀프,SK에너지
송파구,1525,1353.67,1170,0,셀프,SK에너지
송파구,1525,1339,1159,0,셀프,SK에너지
송파구,1530,1346.67,1164,0,셀프,SK에너지
송파구,1565.97,1395.74,1200.97,0,셀프,SK에너지
송파구,0,1426.03,1237,0,셀프,현대오일뱅크
송파구,1567,1437,1247,0,셀프,현대오일뱅크
송파구,1567,1426.97,1236.57,0,셀프,현대오일뱅크
송파구,1567,1379.94,1198,0,셀프,현대오일뱅크
송파구,1567,1368,1188,0,셀프,현대오일뱅크
송파구,1568.94,1409.58,1219.61,0,셀프,현대오일뱅크
송파구,1599,1440,1239.29,895,일반,현대오일뱅크
송파구,1599,1444.52,1252.52,895,일반,현대오일뱅크
송파구,1599,1436.07,1243.53,895,일반,현대오일뱅크
송파구,1599,1417.97,1227.39,895,일반,현대오일뱅크
송파구,1599,1401.33,1211.33,981.67,일반,현대오일뱅크
송파구,1599,1428.29,1236.23,1095,일반,현대오일뱅크
송파구,1565.45,1440,1245.42,0,셀프,현대오일뱅크
송파구,1579,1448.71,1256.71,0,셀프,현대오일뱅크
송파구,1579,1438.8,1247.1,0,셀프,현대오일뱅크
송파구,1579,1417.97,1227.97,0,셀프,현대오일뱅크
송파구,1571.67,1398.33,1200.33,0,셀프,현대오일뱅크
송파구,1559,1428.94,1234.94,0,셀프,현대오일뱅크
송파구,1563.16,1383.26,1194.68,1240,셀프,현대오일뱅크
송파구,1586.71,1398.35,1203.16,1240,셀프,현대오일뱅크
송파구,1588,1395.73,1210,1240,셀프,현대오일뱅크
송파구,1588,1369.74,1183.13,1240,셀프,현대오일뱅크
송파구,1588,1362,1151.2,1240,셀프,현대오일뱅크
송파구,1588,1386.9,1176.1,1240,셀프,현대오일뱅크
양천구,0,1357.9,1167.9,0,셀프,SK에너지
양천구,0,1365,1175,0,셀프,SK에너지
양천구,0,1329,1129.33,0,셀프,SK에너지
양천구,0,1302.87,1102.87,0,셀프,SK에너지
양천구,0,1299,1099,0,셀프,SK에너지
양천구,0,1354.42,1154.42,0,셀프,SK에너지
양천구,1565,1365,1165,0,일반,GS칼텍스
양천구,1575.97,1375.97,1170.48,1139,일반,GS칼텍스
양천구,1576,1376,1175,1139,일반,GS칼텍스
양천구,1543.42,1343.42,1145.68,0,일반,GS칼텍스
양천구,1518,1318,1129.33,0,일반,GS칼텍스
양천구,1559.74,1359.74,1166.19,0,일반,GS칼텍스
양천구,0,1399,1199,1100,일반,현대오일뱅크
양천구,0,1399,1199,1100,일반,현대오일뱅크
양천구,0,1386,1186,1100,일반,현대오일뱅크
양천구,0,1348.35,1151.26,1100,일반,현대오일뱅크
양천구,0,1336,1146,1100,일반,현대오일뱅크
양천구,0,1398.68,1198.68,1100,일반,현대오일뱅크
양천구,0,1399,1211.16,0,셀프,SK에너지
양천구,0,1399,1210.94,0,셀프,SK에너지
양천구,0,1395,1205.53,0,셀프,SK에너지
