"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0009861","서울 서초구","에쓰오일(주)직영 오토테크주유소","서울특별시 서초구  효령로 356 (서초동)","2020년 09월","S-OIL","셀프","1552.07","1402.07","1210.40","0.00"
"A0009861","서울 서초구","에쓰오일(주)직영 오토테크주유소","서울특별시 서초구  효령로 356 (서초동)","2020년 10월","S-OIL","셀프","1540.42","1390.42","1190.19","0.00"
"A0009861","서울 서초구","에쓰오일(주)직영 오토테크주유소","서울특별시 서초구  효령로 356 (서초동)","2020년 11월","S-OIL","셀프","1528.00","1378.00","1176.77","0.00"
"A0009861","서울 서초구","에쓰오일(주)직영 오토테크주유소","서울특별시 서초구  효령로 356 (서초동)","2020년 12월","S-OIL","셀프","1542.00","1393.61","1201.26","0.00"
"A0000908","서울 서초구","지에스칼텍스(주)남서울주유소","서울 서초구 나루터로 83 (잠원동)","2020년 07월","GS칼텍스","일반","1591.00","1422.00","1255.00","1155.00"
"A0000908","서울 서초구","지에스칼텍스(주)남서울주유소","서울 서초구 나루터로 83 (잠원동)","2020년 08월","GS칼텍스","일반","1591.00","1422.00","1255.00","1155.00"
"A0000908","서울 서초구","지에스칼텍스(주)남서울주유소","서울 서초구 나루터로 83 (잠원동)","2020년 09월","GS칼텍스","일반","1591.00","1422.00","1255.00","1155.00"
"A0000908","서울 서초구","지에스칼텍스(주)남서울주유소","서울 서초구 나루터로 83 (잠원동)","2020년 10월","GS칼텍스","일반","1591.00","1422.00","1255.00","1155.00"
"A0000908","서울 서초구","지에스칼텍스(주)남서울주유소","서울 서초구 나루터로 83 (잠원동)","2020년 11월","GS칼텍스","일반","1591.00","1413.00","1255.00","1006.50"
"A0000908","서울 서초구","지에스칼텍스(주)남서울주유소","서울 서초구 나루터로 83 (잠원동)","2020년 12월","GS칼텍스","일반","1598.90","1431.68","1260.81","990.00"
"A0009889","서울 서초구","지에스칼텍스(주)내곡주유소","서울 서초구 헌릉로 210","2020년 07월","GS칼텍스","일반","1513.06","1391.77","1199.19","1200.00"
"A0009889","서울 서초구","지에스칼텍스(주)내곡주유소","서울 서초구 헌릉로 210","2020년 08월","GS칼텍스","일반","1515.00","1395.00","1205.00","1200.00"
"A0009889","서울 서초구","지에스칼텍스(주)내곡주유소","서울 서초구 헌릉로 210","2020년 09월","GS칼텍스","일반","1515.00","1395.00","1205.00","1200.00"
"A0009889","서울 서초구","지에스칼텍스(주)내곡주유소","서울 서초구 헌릉로 210","2020년 10월","GS칼텍스","일반","1515.00","1391.77","1198.55","1200.00"
"A0009889","서울 서초구","지에스칼텍스(주)내곡주유소","서울 서초구 헌릉로 210","2020년 11월","GS칼텍스","일반","1524.33","1385.00","1185.00","1230.00"
"A0009889","서울 서초구","지에스칼텍스(주)내곡주유소","서울 서초구 헌릉로 210","2020년 12월","GS칼텍스","일반","1554.68","1412.74","1218.23","1250.00"
"A0000890","서울 서초구","지에스칼텍스(주)선천주유소","서울 서초구 동작대로 206 (방배동)","2020년 07월","GS칼텍스","일반","1575.61","1394.97","1227.55","0.00"
"A0000890","서울 서초구","지에스칼텍스(주)선천주유소","서울 서초구 동작대로 206 (방배동)","2020년 08월","GS칼텍스","일반","1606.58","1410.77","1253.35","0.00"
"A0000890","서울 서초구","지에스칼텍스(주)선천주유소","서울 서초구 동작대로 206 (방배동)","2020년 09월","GS칼텍스","일반","1616.67","1416.67","1261.67","0.00"
"A0000890","서울 서초구","지에스칼텍스(주)선천주유소","서울 서초구 동작대로 206 (방배동)","2020년 10월","GS칼텍스","일반","1564.35","1409.32","1240.94","0.00"
"A0000890","서울 서초구","지에스칼텍스(주)선천주유소","서울 서초구 동작대로 206 (방배동)","2020년 11월","GS칼텍스","일반","1534.33","1394.33","1209.33","0.00"
"A0000890","서울 서초구","지에스칼텍스(주)선천주유소","서울 서초구 동작대로 206 (방배동)","2020년 12월","GS칼텍스","일반","1575.45","1411.58","1243.35","0.00"
"A0009920","서울 서초구","지에스칼텍스(주)헌릉로주유소","서울 서초구 헌릉로 177 (내곡동)","2020년 07월","GS칼텍스","셀프","1513.06","1391.77","1199.19","1200.00"
"A0009920","서울 서초구","지에스칼텍스(주)헌릉로주유소","서울 서초구 헌릉로 177 (내곡동)","2020년 08월","GS칼텍스","셀프","1515.00","1395.00","1205.00","1200.00"
"A0009920","서울 서초구","지에스칼텍스(주)헌릉로주유소","서울 서초구 헌릉로 177 (내곡동)","2020년 09월","GS칼텍스","셀프","1515.00","1395.00","1205.00","1200.00"
"A0009920","서울 서초구","지에스칼텍스(주)헌릉로주유소","서울 서초구 헌릉로 177 (내곡동)","2020년 10월","GS칼텍스","셀프","1515.00","1391.77","1198.55","1200.00"
"A0009920","서울 서초구","지에스칼텍스(주)헌릉로주유소","서울 서초구 헌릉로 177 (내곡동)","2020년 11월","GS칼텍스","셀프","1515.00","1385.00","1185.00","1200.00"
"A0009920","서울 서초구","지에스칼텍스(주)헌릉로주유소","서울 서초구 헌릉로 177 (내곡동)","2020년 12월","GS칼텍스","셀프","1545.32","1413.71","1218.87","1209.03"
"A0011953","서울 서초구","크로바주유소","서울 서초구 효령로 327 (서초동)","2020년 07월","SK에너지","일반","1779.00","1489.00","1385.00","0.00"
"A0011953","서울 서초구","크로바주유소","서울 서초구 효령로 327 (서초동)","2020년 08월","SK에너지","일반","1827.39","1537.39","1433.39","0.00"
"A0011953","서울 서초구","크로바주유소","서울 서초구 효령로 327 (서초동)","2020년 09월","SK에너지","일반","1829.00","1539.00","1435.00","0.00"
"A0011953","서울 서초구","크로바주유소","서울 서초구 효령로 327 (서초동)","2020년 10월","SK에너지","일반","1829.00","1539.00","1435.00","0.00"
"A0011953","서울 서초구","크로바주유소","서울 서초구 효령로 327 (서초동)","2020년 11월","SK에너지","일반","1829.00","1539.00","1435.00","0.00"
"A0011953","서울 서초구","크로바주유소","서울 서초구 효령로 327 (서초동)","2020년 12월","SK에너지","일반","1829.00","1539.00","1435.00","0.00"
"A0011816","서울 서초구","태봉셀프주유소","서울 서초구 태봉로 117 (우면동)","2020년 07월","SK에너지","셀프","0.00","1382.27","1182.80","0.00"
"A0011816","서울 서초구","태봉셀프주유소","서울 서초구 태봉로 117 (우면동)","2020년 08월","SK에너지","셀프","0.00","1389.97","1189.97","0.00"
"A0011816","서울 서초구","태봉셀프주유소","서울 서초구 태봉로 117 (우면동)","2020년 09월","SK에너지","셀프","0.00","1390.00","1190.00","0.00"
"A0011816","서울 서초구","태봉셀프주유소","서울 서초구 태봉로 117 (우면동)","2020년 10월","SK에너지","셀프","0.00","1381.13","1181.13","0.00"
"A0011816","서울 서초구","태봉셀프주유소","서울 서초구 태봉로 117 (우면동)","2020년 11월","SK에너지","셀프","0.00","1361.87","1158.53","0.00"
"A0011816","서울 서초구","태봉셀프주유소","서울 서초구 태봉로 117 (우면동)","2020년 12월","SK에너지","셀프","0.00","1409.00","1209.00","0.00"
"A0000873","서울 서초구","한독주유소","서울 서초구 방배로 218 (방배동)","2020년 07월","GS칼텍스","일반","1590.10","1391.55","1228.48","0.00"
"A0000873","서울 서초구","한독주유소","서울 서초구 방배로 218 (방배동)","2020년 08월","GS칼텍스","일반","1614.42","1406.52","1246.19","0.00"
"A0000873","서울 서초구","한독주유소","서울 서초구 방배로 218 (방배동)","2020년 09월","GS칼텍스","일반","1605.00","1414.33","1241.27","0.00"
"A0000873","서울 서초구","한독주유소","서울 서초구 방배로 218 (방배동)","2020년 10월","GS칼텍스","일반","1564.19","1391.90","1214.35","0.00"
"A0000873","서울 서초구","한독주유소","서울 서초구 방배로 218 (방배동)","2020년 11월","GS칼텍스","일반","1538.00","1369.00","1199.00","0.00"
"A0000873","서울 서초구","한독주유소","서울 서초구 방배로 218 (방배동)","2020년 12월","GS칼텍스","일반","1580.19","1407.97","1230.35","0.00"
"A0000917","서울 서초구","현대오일뱅크(주)직영 방배현대주유소","서울 서초구 동작대로 182 (방배동)","2020년 07월","현대오일뱅크","일반","1597.58","1398.19","1232.19","1250.00"
"A0000917","서울 서초구","현대오일뱅크(주)직영 방배현대주유소","서울 서초구 동작대로 182 (방배동)","2020년 08월","현대오일뱅크","일반","1619.35","1419.29","1258.84","1250.00"
"A0000917","서울 서초구","현대오일뱅크(주)직영 방배현대주유소","서울 서초구 동작대로 182 (방배동)","2020년 09월","현대오일뱅크","일반","1596.83","1429.00","1269.00","1250.00"
"A0000917","서울 서초구","현대오일뱅크(주)직영 방배현대주유소","서울 서초구 동작대로 182 (방배동)","2020년 10월","현대오일뱅크","일반","1566.74","1413.52","1250.29","1250.00"
"A0000917","서울 서초구","현대오일뱅크(주)직영 방배현대주유소","서울 서초구 동작대로 182 (방배동)","2020년 11월","현대오일뱅크","일반","1559.00","1399.00","1229.00","1250.00"
"A0000917","서울 서초구","현대오일뱅크(주)직영 방배현대주유소","서울 서초구 동작대로 182 (방배동)","2020년 12월","현대오일뱅크","일반","1592.55","1432.55","1262.55","1250.00"
"A0009913","서울 서초구","현대오일뱅크(주)직영 서초제일주유소","서울 서초구 사임당로 116 (서초동)","2020년 07월","현대오일뱅크","일반","1649.00","1419.00","1265.00","0.00"
"A0009913","서울 서초구","현대오일뱅크(주)직영 서초제일주유소","서울 서초구 사임당로 116 (서초동)","2020년 08월","현대오일뱅크","일반","1649.00","1442.94","1291.19","0.00"
"A0009913","서울 서초구","현대오일뱅크(주)직영 서초제일주유소","서울 서초구 사임당로 116 (서초동)","2020년 09월","현대오일뱅크","일반","1649.00","1461.33","1303.00","0.00"
"A0009913","서울 서초구","현대오일뱅크(주)직영 서초제일주유소","서울 서초구 사임당로 116 (서초동)","2020년 10월","현대오일뱅크","일반","1649.00","1456.84","1297.84","0.00"
"A0009913","서울 서초구","현대오일뱅크(주)직영 서초제일주유소","서울 서초구 사임당로 116 (서초동)","2020년 11월","현대오일뱅크","일반","1649.00","1442.00","1283.00","0.00"
"A0009913","서울 서초구","현대오일뱅크(주)직영 서초제일주유소","서울 서초구 사임당로 116 (서초동)","2020년 12월","현대오일뱅크","일반","1649.00","1446.46","1291.93","0.00"
"A0000919","서울 서초구","현대오일뱅크(주)직영 팔레스주유소","서울 서초구 사평대로 136 (반포동)","2020년 07월","현대오일뱅크","일반","1590.58","1387.19","1222.19","0.00"
"A0000919","서울 서초구","현대오일뱅크(주)직영 팔레스주유소","서울 서초구 사평대로 136 (반포동)","2020년 08월","현대오일뱅크","일반","1615.65","1408.55","1248.39","0.00"
"A0000919","서울 서초구","현대오일뱅크(주)직영 팔레스주유소","서울 서초구 사평대로 136 (반포동)","2020년 09월","현대오일뱅크","일반","1596.33","1419.00","1259.00","0.00"
"A0000919","서울 서초구","현대오일뱅크(주)직영 팔레스주유소","서울 서초구 사평대로 136 (반포동)","2020년 10월","현대오일뱅크","일반","1561.58","1393.19","1229.97","0.00"
"A0000919","서울 서초구","현대오일뱅크(주)직영 팔레스주유소","서울 서초구 사평대로 136 (반포동)","2020년 11월","현대오일뱅크","일반","1549.00","1369.00","1199.00","0.00"
"A0000919","서울 서초구","현대오일뱅크(주)직영 팔레스주유소","서울 서초구 사평대로 136 (반포동)","2020년 12월","현대오일뱅크","일반","1582.55","1403.19","1233.19","0.00"
"A0000911","서울 서초구","현대오일뱅크㈜직영 반포셀프주유소","서울 서초구 사평대로 12","2020년 07월","현대오일뱅크","셀프","1611.58","1398.19","1243.19","0.00"
"A0000911","서울 서초구","현대오일뱅크㈜직영 반포셀프주유소","서울 서초구 사평대로 12","2020년 08월","현대오일뱅크","셀프","1633.35","1419.94","1270.16","0.00"
"A0000911","서울 서초구","현대오일뱅크㈜직영 반포셀프주유소","서울 서초구 사평대로 12","2020년 09월","현대오일뱅크","셀프","1612.50","1429.00","1279.00","0.00"
"A0000911","서울 서초구","현대오일뱅크㈜직영 반포셀프주유소","서울 서초구 사평대로 12","2020년 10월","현대오일뱅크","셀프","1576.74","1417.29","1260.94","0.00"
"A0000911","서울 서초구","현대오일뱅크㈜직영 반포셀프주유소","서울 서초구 사평대로 12","2020년 11월","현대오일뱅크","셀프","1569.67","1392.33","1227.00","0.00"
"A0000911","서울 서초구","현대오일뱅크㈜직영 반포셀프주유소","서울 서초구 사평대로 12","2020년 12월","현대오일뱅크","셀프","1602.97","1423.48","1252.55","0.00"
"A0009905","서울 서초구","현대오일뱅크㈜직영 사평로주유소","서울 서초구 사평대로 350 (서초동)","2020년 07월","현대오일뱅크","일반","1864.81","1694.81","1504.81","0.00"
"A0009905","서울 서초구","현대오일뱅크㈜직영 사평로주유소","서울 서초구 사평대로 350 (서초동)","2020년 08월","현대오일뱅크","일반","1839.00","1675.93","1488.60","0.00"
