"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0001146","서울 금천구","SK에너지(주) 박미주유소","서울 금천구 시흥대로 39-7 (시흥동)","2020년 01월","SK에너지","일반","0.00","1580.16","1402.87","1150.00"
"A0001146","서울 금천구","SK에너지(주) 박미주유소","서울 금천구 시흥대로 39-7 (시흥동)","2020년 02월","SK에너지","일반","0.00","1550.03","1367.97","1150.00"
"A0001146","서울 금천구","SK에너지(주) 박미주유소","서울 금천구 시흥대로 39-7 (시흥동)","2020년 03월","SK에너지","일반","0.00","1503.19","1317.39","1150.00"
"A0001146","서울 금천구","SK에너지(주) 박미주유소","서울 금천구 시흥대로 39-7 (시흥동)","2020년 04월","SK에너지","일반","0.00","1380.00","1179.67","1150.00"
"A0001146","서울 금천구","SK에너지(주) 박미주유소","서울 금천구 시흥대로 39-7 (시흥동)","2020년 05월","SK에너지","일반","0.00","1299.84","1099.84","1150.00"
"A0001146","서울 금천구","SK에너지(주) 박미주유소","서울 금천구 시흥대로 39-7 (시흥동)","2020년 06월","SK에너지","일반","0.00","1378.67","1178.67","0.00"
"A0001139","서울 금천구","SK에너지(주) 이가주유소","서울 금천구 시흥대로 441","2020년 01월","SK에너지","일반","0.00","1579.65","1409.65","1150.00"
"A0001139","서울 금천구","SK에너지(주) 이가주유소","서울 금천구 시흥대로 441","2020년 02월","SK에너지","일반","0.00","1569.00","1387.62","1150.00"
"A0001139","서울 금천구","SK에너지(주) 이가주유소","서울 금천구 시흥대로 441","2020년 03월","SK에너지","일반","0.00","1523.19","1329.65","1150.00"
"A0001139","서울 금천구","SK에너지(주) 이가주유소","서울 금천구 시흥대로 441","2020년 04월","SK에너지","일반","0.00","1395.67","1195.67","1150.00"
"A0001139","서울 금천구","SK에너지(주) 이가주유소","서울 금천구 시흥대로 441","2020년 05월","SK에너지","일반","0.00","1304.48","1104.48","0.00"
"A0001139","서울 금천구","SK에너지(주) 이가주유소","서울 금천구 시흥대로 441","2020년 06월","SK에너지","일반","0.00","1379.93","1177.93","0.00"
"A0016244","서울 금천구","구광주유소","서울특별시 금천구  서부샛길 674 (가산동)","2020년 01월","S-OIL","일반","0.00","1545.32","1369.52","980.00"
"A0016244","서울 금천구","구광주유소","서울특별시 금천구  서부샛길 674 (가산동)","2020년 02월","S-OIL","일반","0.00","1507.76","1322.24","980.00"
"A0016244","서울 금천구","구광주유소","서울특별시 금천구  서부샛길 674 (가산동)","2020년 03월","S-OIL","일반","0.00","1421.45","1227.58","980.00"
"A0016244","서울 금천구","구광주유소","서울특별시 금천구  서부샛길 674 (가산동)","2020년 04월","S-OIL","일반","0.00","1293.33","1096.00","980.00"
"A0016244","서울 금천구","구광주유소","서울특별시 금천구  서부샛길 674 (가산동)","2020년 05월","S-OIL","일반","0.00","1240.81","1048.55","980.00"
"A0016244","서울 금천구","구광주유소","서울특별시 금천구  서부샛길 674 (가산동)","2020년 06월","S-OIL","일반","0.00","1322.67","1122.67","980.00"
"A0001055","서울 금천구","남서울경복에너지","서울 금천구 독산로 257 (독산동)","2020년 01월","S-OIL","셀프","0.00","1566.00","1386.00","1100.00"
"A0001055","서울 금천구","남서울경복에너지","서울 금천구 독산로 257 (독산동)","2020년 02월","S-OIL","셀프","0.00","1527.10","1347.83","1100.00"
"A0001055","서울 금천구","남서울경복에너지","서울 금천구 독산로 257 (독산동)","2020년 03월","S-OIL","셀프","0.00","1462.00","1271.71","1100.00"
"A0001055","서울 금천구","남서울경복에너지","서울 금천구 독산로 257 (독산동)","2020년 04월","S-OIL","셀프","0.00","1322.73","1122.73","1100.00"
"A0001055","서울 금천구","남서울경복에너지","서울 금천구 독산로 257 (독산동)","2020년 05월","S-OIL","셀프","0.00","1257.90","1060.48","1100.00"
"A0001055","서울 금천구","남서울경복에너지","서울 금천구 독산로 257 (독산동)","2020년 06월","S-OIL","셀프","0.00","1340.67","1140.67","0.00"
"A0001108","서울 금천구","대득에너지(금천셀프주유소)","서울 금천구  시흥대로 81 (시흥동)","2020년 01월","GS칼텍스","셀프","0.00","1562.45","1382.45","0.00"
"A0001108","서울 금천구","대득에너지(금천셀프주유소)","서울 금천구  시흥대로 81 (시흥동)","2020년 02월","GS칼텍스","셀프","0.00","1513.97","1338.10","0.00"
"A0001108","서울 금천구","대득에너지(금천셀프주유소)","서울 금천구  시흥대로 81 (시흥동)","2020년 03월","GS칼텍스","셀프","0.00","1456.29","1265.00","0.00"
"A0001108","서울 금천구","대득에너지(금천셀프주유소)","서울 금천구  시흥대로 81 (시흥동)","2020년 04월","GS칼텍스","셀프","0.00","1318.60","1118.60","0.00"
"A0001108","서울 금천구","대득에너지(금천셀프주유소)","서울 금천구  시흥대로 81 (시흥동)","2020년 05월","GS칼텍스","셀프","0.00","1253.81","1057.03","0.00"
"A0001108","서울 금천구","대득에너지(금천셀프주유소)","서울 금천구  시흥대로 81 (시흥동)","2020년 06월","GS칼텍스","셀프","0.00","1338.47","1138.47","0.00"
"A0001162","서울 금천구","명보에너지","서울 금천구 시흥대로 377 (독산동)","2020년 01월","알뜰주유소","일반","0.00","1560.68","1380.68","0.00"
"A0001162","서울 금천구","명보에너지","서울 금천구 시흥대로 377 (독산동)","2020년 02월","알뜰주유소","일반","0.00","1520.52","1341.21","0.00"
"A0001162","서울 금천구","명보에너지","서울 금천구 시흥대로 377 (독산동)","2020년 03월","알뜰주유소","일반","0.00","1456.58","1265.29","0.00"
"A0001162","서울 금천구","명보에너지","서울 금천구 시흥대로 377 (독산동)","2020년 04월","알뜰주유소","일반","0.00","1315.33","1115.33","0.00"
"A0001162","서울 금천구","명보에너지","서울 금천구 시흥대로 377 (독산동)","2020년 05월","알뜰주유소","일반","0.00","1252.39","1055.94","0.00"
"A0001162","서울 금천구","명보에너지","서울 금천구 시흥대로 377 (독산동)","2020년 06월","알뜰주유소","일반","0.00","1332.67","1132.67","0.00"
"A0001075","서울 금천구","백산주유소","서울특별시 금천구  시흥대로 174 (시흥동)","2020년 01월","S-OIL","셀프","0.00","1574.45","1397.90","0.00"
"A0001075","서울 금천구","백산주유소","서울특별시 금천구  시흥대로 174 (시흥동)","2020년 02월","S-OIL","셀프","0.00","1532.62","1356.59","0.00"
"A0001075","서울 금천구","백산주유소","서울특별시 금천구  시흥대로 174 (시흥동)","2020년 03월","S-OIL","셀프","0.00","1459.32","1266.29","0.00"
"A0001075","서울 금천구","백산주유소","서울특별시 금천구  시흥대로 174 (시흥동)","2020년 04월","S-OIL","셀프","0.00","1327.33","1127.33","0.00"
"A0001075","서울 금천구","백산주유소","서울특별시 금천구  시흥대로 174 (시흥동)","2020년 05월","S-OIL","셀프","0.00","1261.13","1064.03","0.00"
"A0001075","서울 금천구","백산주유소","서울특별시 금천구  시흥대로 174 (시흥동)","2020년 06월","S-OIL","셀프","0.00","1344.00","1144.00","0.00"
"A0001124","서울 금천구","지에스칼텍스(주)일신주유소","서울 금천구 시흥대로 118","2020년 01월","GS칼텍스","셀프","1708.68","1562.03","1382.03","1050.00"
"A0001124","서울 금천구","지에스칼텍스(주)일신주유소","서울 금천구 시흥대로 118","2020년 02월","GS칼텍스","셀프","1668.52","1519.76","1342.17","1050.00"
"A0001124","서울 금천구","지에스칼텍스(주)일신주유소","서울 금천구 시흥대로 118","2020년 03월","GS칼텍스","셀프","1605.42","1458.42","1265.84","1050.00"
"A0001124","서울 금천구","지에스칼텍스(주)일신주유소","서울 금천구 시흥대로 118","2020년 04월","GS칼텍스","셀프","1482.33","1325.33","1125.33","1050.00"
"A0001124","서울 금천구","지에스칼텍스(주)일신주유소","서울 금천구 시흥대로 118","2020년 05월","GS칼텍스","셀프","1432.83","1257.83","1060.83","1010.00"
"A0001124","서울 금천구","지에스칼텍스(주)일신주유소","서울 금천구 시흥대로 118","2020년 06월","GS칼텍스","셀프","1489.00","1339.00","1139.00","1000.00"
"A0001132","서울 금천구","현대오일뱅크(주)직영 금천현대셀프주유소","서울 금천구 독산로 147 (시흥동)","2020년 01월","현대오일뱅크","셀프","0.00","1565.32","1385.32","0.00"
"A0001132","서울 금천구","현대오일뱅크(주)직영 금천현대셀프주유소","서울 금천구 독산로 147 (시흥동)","2020년 02월","현대오일뱅크","셀프","0.00","1526.41","1347.14","0.00"
"A0001132","서울 금천구","현대오일뱅크(주)직영 금천현대셀프주유소","서울 금천구 독산로 147 (시흥동)","2020년 03월","현대오일뱅크","셀프","0.00","1460.71","1269.90","0.00"
"A0001132","서울 금천구","현대오일뱅크(주)직영 금천현대셀프주유소","서울 금천구 독산로 147 (시흥동)","2020년 04월","현대오일뱅크","셀프","0.00","1322.73","1122.73","0.00"
"A0001132","서울 금천구","현대오일뱅크(주)직영 금천현대셀프주유소","서울 금천구 독산로 147 (시흥동)","2020년 05월","현대오일뱅크","셀프","0.00","1257.90","1060.48","0.00"
"A0001132","서울 금천구","현대오일뱅크(주)직영 금천현대셀프주유소","서울 금천구 독산로 147 (시흥동)","2020년 06월","현대오일뱅크","셀프","0.00","1341.33","1141.33","0.00"
"A0001141","서울 금천구","현대오일뱅크㈜직영 금천제일주유소","서울 금천구 남부순환로 1410 (독산동)","2020년 01월","SK에너지","일반","0.00","1701.58","1579.65","0.00"
"A0001141","서울 금천구","현대오일뱅크㈜직영 금천제일주유소","서울 금천구 남부순환로 1410 (독산동)","2020년 02월","SK에너지","일반","0.00","1664.52","1534.52","0.00"
"A0001141","서울 금천구","현대오일뱅크㈜직영 금천제일주유소","서울 금천구 남부순환로 1410 (독산동)","2020년 03월","SK에너지","일반","0.00","1597.26","1458.42","0.00"
"A0001141","서울 금천구","현대오일뱅크㈜직영 금천제일주유소","서울 금천구 남부순환로 1410 (독산동)","2020년 04월","SK에너지","일반","0.00","1457.33","1307.80","0.00"
"A0001141","서울 금천구","현대오일뱅크㈜직영 금천제일주유소","서울 금천구 남부순환로 1410 (독산동)","2020년 05월","SK에너지","일반","0.00","1352.74","1190.74","0.00"
"A0001141","서울 금천구","현대오일뱅크㈜직영 금천제일주유소","서울 금천구 남부순환로 1410 (독산동)","2020년 06월","현대오일뱅크","일반","0.00","1354.20","1155.53","0.00"
"A0010138","서울 노원구","(주)소모에너지 수락산셀프주유소","서울 노원구 동일로 1772","2020년 01월","GS칼텍스","셀프","0.00","1571.06","1402.68","1190.00"
"A0010138","서울 노원구","(주)소모에너지 수락산셀프주유소","서울 노원구 동일로 1772","2020년 02월","GS칼텍스","셀프","0.00","1528.45","1359.59","1190.00"
"A0010138","서울 노원구","(주)소모에너지 수락산셀프주유소","서울 노원구 동일로 1772","2020년 03월","GS칼텍스","셀프","0.00","1467.48","1276.81","1190.00"
"A0010138","서울 노원구","(주)소모에너지 수락산셀프주유소","서울 노원구 동일로 1772","2020년 04월","GS칼텍스","셀프","0.00","1330.47","1128.87","1175.38"
"A0010138","서울 노원구","(주)소모에너지 수락산셀프주유소","서울 노원구 동일로 1772","2020년 05월","GS칼텍스","셀프","0.00","1279.32","1071.26","1000.00"
"A0010138","서울 노원구","(주)소모에너지 수락산셀프주유소","서울 노원구 동일로 1772","2020년 06월","GS칼텍스","셀프","0.00","1370.67","1170.67","0.00"
"A0010111","서울 노원구","남선석유(주)구도일주유소 불암","서울 노원구 한글비석로 268 (중계동)","2020년 01월","S-OIL","셀프","0.00","1600.87","1421.55","0.00"
"A0010111","서울 노원구","남선석유(주)구도일주유소 불암","서울 노원구 한글비석로 268 (중계동)","2020년 02월","S-OIL","셀프","0.00","1560.48","1374.90","0.00"
"A0010111","서울 노원구","남선석유(주)구도일주유소 불암","서울 노원구 한글비석로 268 (중계동)","2020년 03월","S-OIL","셀프","0.00","1507.03","1315.81","0.00"
"A0010111","서울 노원구","남선석유(주)구도일주유소 불암","서울 노원구 한글비석로 268 (중계동)","2020년 04월","S-OIL","셀프","0.00","1350.00","1163.67","0.00"
"A0010111","서울 노원구","남선석유(주)구도일주유소 불암","서울 노원구 한글비석로 268 (중계동)","2020년 05월","S-OIL","셀프","0.00","1266.29","1084.35","0.00"
"A0010111","서울 노원구","남선석유(주)구도일주유소 불암","서울 노원구 한글비석로 268 (중계동)","2020년 06월","S-OIL","셀프","0.00","1364.53","1152.20","0.00"
"A0001078","서울 노원구","노원주유소","서울 노원구 동일로 1008 (공릉동)","2020년 01월","GS칼텍스","일반","0.00","1639.00","1489.00","1106.45"
"A0001078","서울 노원구","노원주유소","서울 노원구 동일로 1008 (공릉동)","2020년 02월","GS칼텍스","일반","0.00","1639.00","1489.00","1110.34"
"A0001078","서울 노원구","노원주유소","서울 노원구 동일로 1008 (공릉동)","2020년 03월","GS칼텍스","일반","0.00","1553.58","1394.13","1061.29"
"A0001078","서울 노원구","노원주유소","서울 노원구 동일로 1008 (공릉동)","2020년 04월","GS칼텍스","일반","0.00","1421.40","1254.40","1000.00"
